County,State,County FIPS Code,Opioid Dispensing Rate per 100,Year,County and State
TAYLOR,IA,19173,60.2,2020,"TAYLOR, IA"
Taylor ,IA,19173,45.3,2019,"Taylor , IA"
Union,IA,19175,80.8,2006,"Union, IA"
Union,IA,19175,57.7,2007,"Union, IA"
Union,IA,19175,70.6,2008,"Union, IA"
Union,IA,19175,92.8,2009,"Union, IA"
Union,IA,19175,107.9,2010,"Union, IA"
Union,IA,19175,110.4,2011,"Union, IA"
Union,IA,19175,145.8,2012,"Union, IA"
Union,IA,19175,153.4,2013,"Union, IA"
Union,IA,19175,148.2,2014,"Union, IA"
Union,IA,19175,145.8,2015,"Union, IA"
Union,IA,19175,126.2,2016,"Union, IA"
UNION,IA,19175,116.6,2017,"UNION, IA"
UNION,IA,19175,104.5,2018,"UNION, IA"
UNION,IA,19175,54.8,2020,"UNION, IA"
Union ,IA,19175,58.1,2019,"Union , IA"
Van Buren,IA,19177,–,2006,"Van Buren, IA"
Van Buren,IA,19177,–,2007,"Van Buren, IA"
Van Buren,IA,19177,–,2008,"Van Buren, IA"
Van Buren,IA,19177,–,2009,"Van Buren, IA"
Van Buren,IA,19177,–,2010,"Van Buren, IA"
Van Buren,IA,19177,–,2011,"Van Buren, IA"
Van Buren,IA,19177,–,2012,"Van Buren, IA"
Van Buren,IA,19177,–,2013,"Van Buren, IA"
Van Buren,IA,19177,1.6,2014,"Van Buren, IA"
Van Buren,IA,19177,1.6,2015,"Van Buren, IA"
Van Buren,IA,19177,1.4,2016,"Van Buren, IA"
VAN BUREN,IA,19177,0.4,2017,"VAN BUREN, IA"
VAN BUREN,IA,19177,24.9,2018,"VAN BUREN, IA"
VAN BUREN,IA,19177,37.7,2020,"VAN BUREN, IA"
Van Buren ,IA,19177,43.2,2019,"Van Buren , IA"
Wapello,IA,19179,94,2006,"Wapello, IA"
Wapello,IA,19179,99.4,2007,"Wapello, IA"
Wapello,IA,19179,97.9,2008,"Wapello, IA"
Wapello,IA,19179,99.5,2009,"Wapello, IA"
Wapello,IA,19179,100.2,2010,"Wapello, IA"
Wapello,IA,19179,96.2,2011,"Wapello, IA"
Wapello,IA,19179,120.7,2012,"Wapello, IA"
Wapello,IA,19179,121.9,2013,"Wapello, IA"
Wapello,IA,19179,132.5,2014,"Wapello, IA"
Wapello,IA,19179,134,2015,"Wapello, IA"
Wapello,IA,19179,120.7,2016,"Wapello, IA"
WAPELLO,IA,19179,98.9,2017,"WAPELLO, IA"
WAPELLO,IA,19179,76.2,2018,"WAPELLO, IA"
WAPELLO,IA,19179,37.7,2020,"WAPELLO, IA"
Wapello ,IA,19179,45.2,2019,"Wapello , IA"
Warren,IA,19181,46.3,2006,"Warren, IA"
Warren,IA,19181,33.7,2007,"Warren, IA"
Warren,IA,19181,32.9,2008,"Warren, IA"
Warren,IA,19181,32.1,2009,"Warren, IA"
Warren,IA,19181,32.4,2010,"Warren, IA"
Warren,IA,19181,36.1,2011,"Warren, IA"
Warren,IA,19181,46.5,2012,"Warren, IA"
Warren,IA,19181,43.9,2013,"Warren, IA"
Warren,IA,19181,45.6,2014,"Warren, IA"
Warren,IA,19181,43.2,2015,"Warren, IA"
Warren,IA,19181,40.5,2016,"Warren, IA"
WARREN,IA,19181,38.8,2017,"WARREN, IA"
WARREN,IA,19181,41.9,2018,"WARREN, IA"
WARREN,IA,19181,20.1,2020,"WARREN, IA"
Warren ,IA,19181,20.1,2019,"Warren , IA"
Washington,IA,19183,34.2,2006,"Washington, IA"
Washington,IA,19183,28.1,2007,"Washington, IA"
Washington,IA,19183,27.8,2008,"Washington, IA"
Washington,IA,19183,31.2,2009,"Washington, IA"
Washington,IA,19183,35.2,2010,"Washington, IA"
Washington,IA,19183,36.8,2011,"Washington, IA"
Washington,IA,19183,45,2012,"Washington, IA"
Washington,IA,19183,43.1,2013,"Washington, IA"
Washington,IA,19183,49.3,2014,"Washington, IA"
Washington,IA,19183,47.2,2015,"Washington, IA"
Washington,IA,19183,45.6,2016,"Washington, IA"
WASHINGTON,IA,19183,42.4,2017,"WASHINGTON, IA"
WASHINGTON,IA,19183,39.2,2018,"WASHINGTON, IA"
WASHINGTON,IA,19183,23.4,2020,"WASHINGTON, IA"
Washington ,IA,19183,26.2,2019,"Washington , IA"
Wayne,IA,19185,79.9,2006,"Wayne, IA"
Wayne,IA,19185,92.4,2007,"Wayne, IA"
Wayne,IA,19185,103.5,2008,"Wayne, IA"
Wayne,IA,19185,89.5,2009,"Wayne, IA"
Wayne,IA,19185,90.9,2010,"Wayne, IA"
Wayne,IA,19185,86.3,2011,"Wayne, IA"
Wayne,IA,19185,81.5,2012,"Wayne, IA"
Wayne,IA,19185,80.3,2013,"Wayne, IA"
Wayne,IA,19185,62.1,2014,"Wayne, IA"
Wayne,IA,19185,6.9,2015,"Wayne, IA"
Wayne,IA,19185,15.8,2016,"Wayne, IA"
WAYNE,IA,19185,64.4,2017,"WAYNE, IA"
WAYNE,IA,19185,56,2018,"WAYNE, IA"
WAYNE,IA,19185,95.9,2020,"WAYNE, IA"
Wayne ,IA,19185,92.9,2019,"Wayne , IA"
Webster,IA,19187,77.7,2006,"Webster, IA"
Webster,IA,19187,74.3,2007,"Webster, IA"
Webster,IA,19187,75.8,2008,"Webster, IA"
Webster,IA,19187,76.8,2009,"Webster, IA"
Webster,IA,19187,82.7,2010,"Webster, IA"
Webster,IA,19187,91.6,2011,"Webster, IA"
Webster,IA,19187,98.5,2012,"Webster, IA"
Webster,IA,19187,99.1,2013,"Webster, IA"
Webster,IA,19187,104.1,2014,"Webster, IA"
Webster,IA,19187,94.8,2015,"Webster, IA"
Webster,IA,19187,90.4,2016,"Webster, IA"
WEBSTER,IA,19187,75.2,2017,"WEBSTER, IA"
WEBSTER,IA,19187,65.3,2018,"WEBSTER, IA"
WEBSTER,IA,19187,50.6,2020,"WEBSTER, IA"
Webster ,IA,19187,55.7,2019,"Webster , IA"
Winnebago,IA,19189,42.4,2006,"Winnebago, IA"
Winnebago,IA,19189,32.3,2007,"Winnebago, IA"
Winnebago,IA,19189,30.6,2008,"Winnebago, IA"
Winnebago,IA,19189,32,2009,"Winnebago, IA"
Winnebago,IA,19189,37,2010,"Winnebago, IA"
Winnebago,IA,19189,36.6,2011,"Winnebago, IA"
Winnebago,IA,19189,46.7,2012,"Winnebago, IA"
Winnebago,IA,19189,56.8,2013,"Winnebago, IA"
Winnebago,IA,19189,59.7,2014,"Winnebago, IA"
Winnebago,IA,19189,58.6,2015,"Winnebago, IA"
Winnebago,IA,19189,54.5,2016,"Winnebago, IA"
WINNEBAGO,IA,19189,51.7,2017,"WINNEBAGO, IA"
WINNEBAGO,IA,19189,46.2,2018,"WINNEBAGO, IA"
WINNEBAGO,IA,19189,33.5,2020,"WINNEBAGO, IA"
Winnebago ,IA,19189,28,2019,"Winnebago , IA"
Winneshiek,IA,19191,39.9,2006,"Winneshiek, IA"
Winneshiek,IA,19191,47.5,2007,"Winneshiek, IA"
Winneshiek,IA,19191,46.7,2008,"Winneshiek, IA"
Winneshiek,IA,19191,34.2,2009,"Winneshiek, IA"
Winneshiek,IA,19191,34,2010,"Winneshiek, IA"
Winneshiek,IA,19191,36.7,2011,"Winneshiek, IA"
Winneshiek,IA,19191,40.2,2012,"Winneshiek, IA"
Winneshiek,IA,19191,53,2013,"Winneshiek, IA"
Winneshiek,IA,19191,54.3,2014,"Winneshiek, IA"
Winneshiek,IA,19191,47.6,2015,"Winneshiek, IA"
Winneshiek,IA,19191,47.2,2016,"Winneshiek, IA"
WINNESHIEK,IA,19191,43.8,2017,"WINNESHIEK, IA"
WINNESHIEK,IA,19191,38.4,2018,"WINNESHIEK, IA"
WINNESHIEK,IA,19191,21.9,2020,"WINNESHIEK, IA"
Winneshiek ,IA,19191,28.2,2019,"Winneshiek , IA"
Woodbury,IA,19193,57.7,2006,"Woodbury, IA"
Woodbury,IA,19193,55.2,2007,"Woodbury, IA"
Woodbury,IA,19193,58.7,2008,"Woodbury, IA"
Woodbury,IA,19193,60.9,2009,"Woodbury, IA"
Woodbury,IA,19193,60.6,2010,"Woodbury, IA"
Woodbury,IA,19193,59.3,2011,"Woodbury, IA"
Woodbury,IA,19193,70,2012,"Woodbury, IA"
Woodbury,IA,19193,69.1,2013,"Woodbury, IA"
Woodbury,IA,19193,72.2,2014,"Woodbury, IA"
Woodbury,IA,19193,75.1,2015,"Woodbury, IA"
Woodbury,IA,19193,72.7,2016,"Woodbury, IA"
WOODBURY,IA,19193,67.7,2017,"WOODBURY, IA"
WOODBURY,IA,19193,61.7,2018,"WOODBURY, IA"
WOODBURY,IA,19193,44.3,2020,"WOODBURY, IA"
Woodbury ,IA,19193,51.8,2019,"Woodbury , IA"
Worth,IA,19195,–,2006,"Worth, IA"
Worth,IA,19195,–,2007,"Worth, IA"
Worth,IA,19195,–,2008,"Worth, IA"
Worth,IA,19195,–,2009,"Worth, IA"
Worth,IA,19195,–,2010,"Worth, IA"
Worth,IA,19195,–,2011,"Worth, IA"
Worth,IA,19195,–,2012,"Worth, IA"
Worth,IA,19195,–,2013,"Worth, IA"
Worth,IA,19195,1.2,2014,"Worth, IA"
Worth,IA,19195,1,2015,"Worth, IA"
Worth,IA,19195,0.8,2016,"Worth, IA"
WORTH,IA,19195,0.7,2017,"WORTH, IA"
WORTH,IA,19195,0.1,2018,"WORTH, IA"
WORTH,IA,19195,1.5,2020,"WORTH, IA"
Worth ,IA,19195,1.5,2019,"Worth , IA"
Wright,IA,19197,57.8,2006,"Wright, IA"
Wright,IA,19197,60.3,2007,"Wright, IA"
Wright,IA,19197,58.5,2008,"Wright, IA"
Wright,IA,19197,68.4,2009,"Wright, IA"
Wright,IA,19197,71.5,2010,"Wright, IA"
Wright,IA,19197,69.1,2011,"Wright, IA"
Wright,IA,19197,79.5,2012,"Wright, IA"
Wright,IA,19197,73.6,2013,"Wright, IA"
Wright,IA,19197,77.7,2014,"Wright, IA"
Wright,IA,19197,70.2,2015,"Wright, IA"
Wright,IA,19197,64.7,2016,"Wright, IA"
WRIGHT,IA,19197,49.9,2017,"WRIGHT, IA"
WRIGHT,IA,19197,41.5,2018,"WRIGHT, IA"
WRIGHT,IA,19197,29.8,2020,"WRIGHT, IA"
Wright ,IA,19197,32.1,2019,"Wright , IA"
Allen,KS,20001,37,2006,"Allen, KS"
Allen,KS,20001,40.9,2007,"Allen, KS"
Allen,KS,20001,85.1,2008,"Allen, KS"
Allen,KS,20001,152.3,2009,"Allen, KS"
Allen,KS,20001,159.9,2010,"Allen, KS"
Allen,KS,20001,176.9,2011,"Allen, KS"
Allen,KS,20001,196.8,2012,"Allen, KS"
Allen,KS,20001,183.5,2013,"Allen, KS"
Allen,KS,20001,175,2014,"Allen, KS"
Allen,KS,20001,156.9,2015,"Allen, KS"
Allen,KS,20001,94.7,2016,"Allen, KS"
ALLEN,KS,20001,124,2017,"ALLEN, KS"
ALLEN,KS,20001,130.8,2018,"ALLEN, KS"
ALLEN,KS,20001,83.3,2020,"ALLEN, KS"
Allen ,KS,20001,86.3,2019,"Allen , KS"
Anderson,KS,20003,–,2006,"Anderson, KS"
Anderson,KS,20003,–,2007,"Anderson, KS"
Anderson,KS,20003,–,2008,"Anderson, KS"
Anderson,KS,20003,–,2009,"Anderson, KS"
Anderson,KS,20003,–,2010,"Anderson, KS"
Anderson,KS,20003,–,2011,"Anderson, KS"
Anderson,KS,20003,–,2012,"Anderson, KS"
Anderson,KS,20003,–,2013,"Anderson, KS"
Anderson,KS,20003,8,2014,"Anderson, KS"
Anderson,KS,20003,6,2015,"Anderson, KS"
Anderson,KS,20003,1.1,2016,"Anderson, KS"
ANDERSON,KS,20003,0.8,2017,"ANDERSON, KS"
ANDERSON,KS,20003,7.9,2020,"ANDERSON, KS"
Anderson ,KS,20003,8.2,2019,"Anderson , KS"
Atchison,KS,20005,113.3,2006,"Atchison, KS"
Atchison,KS,20005,114.8,2007,"Atchison, KS"
Atchison,KS,20005,115.4,2008,"Atchison, KS"
Atchison,KS,20005,113.8,2009,"Atchison, KS"
Atchison,KS,20005,83.6,2010,"Atchison, KS"
Atchison,KS,20005,134.9,2011,"Atchison, KS"
Atchison,KS,20005,121.9,2012,"Atchison, KS"
Atchison,KS,20005,118,2013,"Atchison, KS"
Atchison,KS,20005,115.8,2014,"Atchison, KS"
Atchison,KS,20005,107.9,2015,"Atchison, KS"
Atchison,KS,20005,104.6,2016,"Atchison, KS"
ATCHISON,KS,20005,97.1,2017,"ATCHISON, KS"
ATCHISON,KS,20005,84.5,2018,"ATCHISON, KS"
ATCHISON,KS,20005,52.7,2020,"ATCHISON, KS"
Atchison ,KS,20005,49.6,2019,"Atchison , KS"
Barber,KS,20007,67.8,2006,"Barber, KS"
Barber,KS,20007,108.4,2007,"Barber, KS"
Barber,KS,20007,112.1,2008,"Barber, KS"
Barber,KS,20007,114.3,2009,"Barber, KS"
Barber,KS,20007,127.8,2010,"Barber, KS"
Barber,KS,20007,128.8,2011,"Barber, KS"
Barber,KS,20007,113.4,2012,"Barber, KS"
Barber,KS,20007,110.1,2013,"Barber, KS"
Barber,KS,20007,22.4,2014,"Barber, KS"
Barber,KS,20007,6.8,2015,"Barber, KS"
Barber,KS,20007,4.3,2016,"Barber, KS"
BARBER,KS,20007,3,2017,"BARBER, KS"
BARBER,KS,20007,0,2018,"BARBER, KS"
BARBER,KS,20007,24.1,2020,"BARBER, KS"
Barber ,KS,20007,39.8,2019,"Barber , KS"
Barton,KS,20009,99.3,2006,"Barton, KS"
Barton,KS,20009,99.4,2007,"Barton, KS"
Barton,KS,20009,112.9,2008,"Barton, KS"
Barton,KS,20009,109.8,2009,"Barton, KS"
Barton,KS,20009,116.3,2010,"Barton, KS"
Barton,KS,20009,115.1,2011,"Barton, KS"
Barton,KS,20009,122.8,2012,"Barton, KS"
Barton,KS,20009,115.1,2013,"Barton, KS"
Barton,KS,20009,106.3,2014,"Barton, KS"
Barton,KS,20009,104.7,2015,"Barton, KS"
Barton,KS,20009,103.6,2016,"Barton, KS"
BARTON,KS,20009,98.6,2017,"BARTON, KS"
BARTON,KS,20009,97,2018,"BARTON, KS"
BARTON,KS,20009,62.2,2020,"BARTON, KS"
Barton ,KS,20009,57.6,2019,"Barton , KS"
Bourbon,KS,20011,82.8,2006,"Bourbon, KS"
Bourbon,KS,20011,92.4,2007,"Bourbon, KS"
Bourbon,KS,20011,93.3,2008,"Bourbon, KS"
Bourbon,KS,20011,92.2,2009,"Bourbon, KS"
Bourbon,KS,20011,99,2010,"Bourbon, KS"
Bourbon,KS,20011,102.7,2011,"Bourbon, KS"
Bourbon,KS,20011,112.7,2012,"Bourbon, KS"
Bourbon,KS,20011,120.5,2013,"Bourbon, KS"
Bourbon,KS,20011,117.6,2014,"Bourbon, KS"
Bourbon,KS,20011,104.3,2015,"Bourbon, KS"
Bourbon,KS,20011,116.7,2016,"Bourbon, KS"
BOURBON,KS,20011,105.4,2017,"BOURBON, KS"
BOURBON,KS,20011,88.9,2018,"BOURBON, KS"
BOURBON,KS,20011,62.6,2020,"BOURBON, KS"
Bourbon ,KS,20011,69.5,2019,"Bourbon , KS"
Brown,KS,20013,10.2,2006,"Brown, KS"
Brown,KS,20013,12.3,2007,"Brown, KS"
Brown,KS,20013,13.2,2008,"Brown, KS"
Brown,KS,20013,12.7,2009,"Brown, KS"
Brown,KS,20013,13.1,2010,"Brown, KS"
Brown,KS,20013,12.9,2011,"Brown, KS"
Brown,KS,20013,50.2,2012,"Brown, KS"
Brown,KS,20013,52.6,2013,"Brown, KS"
Brown,KS,20013,64.3,2014,"Brown, KS"
Brown,KS,20013,54.5,2015,"Brown, KS"
Brown,KS,20013,47.7,2016,"Brown, KS"
BROWN,KS,20013,46,2017,"BROWN, KS"
BROWN,KS,20013,36.6,2018,"BROWN, KS"
BROWN,KS,20013,73.5,2020,"BROWN, KS"
Brown ,KS,20013,36.7,2019,"Brown , KS"
Butler,KS,20015,91.4,2006,"Butler, KS"
Butler,KS,20015,92.4,2007,"Butler, KS"
Butler,KS,20015,92.9,2008,"Butler, KS"
Butler,KS,20015,92.8,2009,"Butler, KS"
Butler,KS,20015,101.3,2010,"Butler, KS"
Butler,KS,20015,105.4,2011,"Butler, KS"
Butler,KS,20015,114.3,2012,"Butler, KS"
Butler,KS,20015,112.8,2013,"Butler, KS"
Butler,KS,20015,110.2,2014,"Butler, KS"
Butler,KS,20015,104.7,2015,"Butler, KS"
Butler,KS,20015,96.6,2016,"Butler, KS"
BUTLER,KS,20015,88.8,2017,"BUTLER, KS"
BUTLER,KS,20015,90.5,2018,"BUTLER, KS"
BUTLER,KS,20015,61.7,2020,"BUTLER, KS"
Butler ,KS,20015,65.7,2019,"Butler , KS"
Chase,KS,20017,–,2006,"Chase, KS"
Chase,KS,20017,–,2007,"Chase, KS"
Chase,KS,20017,–,2008,"Chase, KS"
Chase,KS,20017,–,2009,"Chase, KS"
Chase,KS,20017,–,2010,"Chase, KS"
Chase,KS,20017,–,2011,"Chase, KS"
Chase,KS,20017,–,2012,"Chase, KS"
Chase,KS,20017,–,2013,"Chase, KS"
Chase,KS,20017,–,2014,"Chase, KS"
Chase,KS,20017,–,2015,"Chase, KS"
Chase,KS,20017,–,2016,"Chase, KS"
CHASE,KS,20017,13.6,2020,"CHASE, KS"
Chase ,KS,20017,17.2,2019,"Chase , KS"
Chautauqua,KS,20019,14.5,2006,"Chautauqua, KS"
Chautauqua,KS,20019,30.4,2007,"Chautauqua, KS"
Chautauqua,KS,20019,30.3,2008,"Chautauqua, KS"
Chautauqua,KS,20019,13.6,2009,"Chautauqua, KS"
Chautauqua,KS,20019,19.2,2010,"Chautauqua, KS"
Chautauqua,KS,20019,26.5,2011,"Chautauqua, KS"
Chautauqua,KS,20019,20.7,2012,"Chautauqua, KS"
Chautauqua,KS,20019,18.6,2013,"Chautauqua, KS"
Chautauqua,KS,20019,23.1,2014,"Chautauqua, KS"
Chautauqua,KS,20019,18.4,2015,"Chautauqua, KS"
Chautauqua,KS,20019,14.3,2016,"Chautauqua, KS"
CHAUTAUQUA,KS,20019,9,2017,"CHAUTAUQUA, KS"
CHAUTAUQUA,KS,20019,38,2020,"CHAUTAUQUA, KS"
Chautauqua ,KS,20019,30.2,2019,"Chautauqua , KS"
Cherokee,KS,20021,47.3,2006,"Cherokee, KS"
Cherokee,KS,20021,52,2007,"Cherokee, KS"
Cherokee,KS,20021,33.1,2008,"Cherokee, KS"
Cherokee,KS,20021,15.5,2009,"Cherokee, KS"
Cherokee,KS,20021,16.1,2010,"Cherokee, KS"
Cherokee,KS,20021,16,2011,"Cherokee, KS"
Cherokee,KS,20021,40.6,2012,"Cherokee, KS"
Cherokee,KS,20021,57.7,2013,"Cherokee, KS"
Cherokee,KS,20021,77.6,2014,"Cherokee, KS"
Cherokee,KS,20021,71.3,2015,"Cherokee, KS"
Cherokee,KS,20021,42.6,2016,"Cherokee, KS"
CHEROKEE,KS,20021,36.5,2017,"CHEROKEE, KS"
CHEROKEE,KS,20021,31.2,2018,"CHEROKEE, KS"
CHEROKEE,KS,20021,35.8,2020,"CHEROKEE, KS"
Cherokee ,KS,20021,38,2019,"Cherokee , KS"
Cheyenne,KS,20023,72.8,2006,"Cheyenne, KS"
Cheyenne,KS,20023,72.1,2007,"Cheyenne, KS"
Cheyenne,KS,20023,86.8,2008,"Cheyenne, KS"
Cheyenne,KS,20023,90.7,2009,"Cheyenne, KS"
Cheyenne,KS,20023,95.8,2010,"Cheyenne, KS"
Cheyenne,KS,20023,92.6,2011,"Cheyenne, KS"
Cheyenne,KS,20023,101.6,2012,"Cheyenne, KS"
Cheyenne,KS,20023,121.9,2013,"Cheyenne, KS"
Cheyenne,KS,20023,119.9,2014,"Cheyenne, KS"
Cheyenne,KS,20023,115.8,2015,"Cheyenne, KS"
Cheyenne,KS,20023,116.2,2016,"Cheyenne, KS"
CHEYENNE,KS,20023,106.1,2017,"CHEYENNE, KS"
CHEYENNE,KS,20023,105.8,2018,"CHEYENNE, KS"
CHEYENNE,KS,20023,150.1,2020,"CHEYENNE, KS"
Cheyenne ,KS,20023,133.1,2019,"Cheyenne , KS"
Clark,KS,20025,–,2006,"Clark, KS"
Clark,KS,20025,–,2007,"Clark, KS"
Clark,KS,20025,–,2008,"Clark, KS"
Clark,KS,20025,–,2009,"Clark, KS"
Clark,KS,20025,–,2010,"Clark, KS"
Clark,KS,20025,–,2011,"Clark, KS"
Clark,KS,20025,–,2012,"Clark, KS"
Clark,KS,20025,–,2013,"Clark, KS"
Clark,KS,20025,9.7,2014,"Clark, KS"
Clark,KS,20025,6,2015,"Clark, KS"
Clark,KS,20025,0.9,2016,"Clark, KS"
CLARK,KS,20025,0.9,2017,"CLARK, KS"
CLARK,KS,20025,0,2018,"CLARK, KS"
CLARK,KS,20025,55.2,2020,"CLARK, KS"
Clark ,KS,20025,102.1,2019,"Clark , KS"
Clay,KS,20027,54.1,2006,"Clay, KS"
Clay,KS,20027,65,2007,"Clay, KS"
Clay,KS,20027,70,2008,"Clay, KS"
Clay,KS,20027,70.2,2009,"Clay, KS"
Clay,KS,20027,68.8,2010,"Clay, KS"
Clay,KS,20027,83.7,2011,"Clay, KS"
Clay,KS,20027,93.2,2012,"Clay, KS"
Clay,KS,20027,99.6,2013,"Clay, KS"
Clay,KS,20027,78.6,2014,"Clay, KS"
Clay,KS,20027,8.6,2015,"Clay, KS"
Clay,KS,20027,83.6,2016,"Clay, KS"
CLAY,KS,20027,78.7,2017,"CLAY, KS"
CLAY,KS,20027,76.7,2018,"CLAY, KS"
CLAY,KS,20027,67,2020,"CLAY, KS"
Clay ,KS,20027,59.9,2019,"Clay , KS"
Cloud,KS,20029,54.1,2006,"Cloud, KS"
Cloud,KS,20029,54.2,2007,"Cloud, KS"
Cloud,KS,20029,58.3,2008,"Cloud, KS"
Cloud,KS,20029,60,2009,"Cloud, KS"
Cloud,KS,20029,55.6,2010,"Cloud, KS"
Cloud,KS,20029,58.3,2011,"Cloud, KS"
Cloud,KS,20029,89.7,2012,"Cloud, KS"
Cloud,KS,20029,89.9,2013,"Cloud, KS"
Cloud,KS,20029,89,2014,"Cloud, KS"
Cloud,KS,20029,78.5,2015,"Cloud, KS"
Cloud,KS,20029,47.2,2016,"Cloud, KS"
CLOUD,KS,20029,38.2,2017,"CLOUD, KS"
CLOUD,KS,20029,33.6,2018,"CLOUD, KS"
CLOUD,KS,20029,12.3,2020,"CLOUD, KS"
Cloud ,KS,20029,13.4,2019,"Cloud , KS"
Coffey,KS,20031,104.2,2006,"Coffey, KS"
Coffey,KS,20031,–,2007,"Coffey, KS"
Coffey,KS,20031,–,2008,"Coffey, KS"
Coffey,KS,20031,–,2009,"Coffey, KS"
Coffey,KS,20031,–,2010,"Coffey, KS"
Coffey,KS,20031,–,2011,"Coffey, KS"
Coffey,KS,20031,–,2012,"Coffey, KS"
Coffey,KS,20031,–,2013,"Coffey, KS"
Coffey,KS,20031,11.4,2014,"Coffey, KS"
Coffey,KS,20031,21.4,2015,"Coffey, KS"
Coffey,KS,20031,5.1,2016,"Coffey, KS"
COFFEY,KS,20031,3.2,2017,"COFFEY, KS"
COFFEY,KS,20031,85.8,2018,"COFFEY, KS"
COFFEY,KS,20031,85.1,2020,"COFFEY, KS"
Coffey ,KS,20031,94.1,2019,"Coffey , KS"
Comanche,KS,20033,–,2006,"Comanche, KS"
Comanche,KS,20033,–,2007,"Comanche, KS"
Comanche,KS,20033,–,2008,"Comanche, KS"
Comanche,KS,20033,–,2009,"Comanche, KS"
Comanche,KS,20033,–,2010,"Comanche, KS"
Comanche,KS,20033,–,2011,"Comanche, KS"
Comanche,KS,20033,–,2012,"Comanche, KS"
Comanche,KS,20033,–,2013,"Comanche, KS"
Comanche,KS,20033,2.1,2014,"Comanche, KS"
Comanche,KS,20033,2.4,2015,"Comanche, KS"
Comanche,KS,20033,1.1,2016,"Comanche, KS"
COMANCHE,KS,20033,0.6,2017,"COMANCHE, KS"
COMANCHE,KS,20033,9.5,2020,"COMANCHE, KS"
Comanche ,KS,20033,10.1,2019,"Comanche , KS"
Cowley,KS,20035,100,2006,"Cowley, KS"
Cowley,KS,20035,106.2,2007,"Cowley, KS"
Cowley,KS,20035,109.4,2008,"Cowley, KS"
Cowley,KS,20035,106.8,2009,"Cowley, KS"
Cowley,KS,20035,116.7,2010,"Cowley, KS"
Cowley,KS,20035,93.5,2011,"Cowley, KS"
Cowley,KS,20035,99.1,2012,"Cowley, KS"
Cowley,KS,20035,100.4,2013,"Cowley, KS"
Cowley,KS,20035,99.8,2014,"Cowley, KS"
Cowley,KS,20035,92.2,2015,"Cowley, KS"
Cowley,KS,20035,94.9,2016,"Cowley, KS"
COWLEY,KS,20035,90.5,2017,"COWLEY, KS"
COWLEY,KS,20035,86.2,2018,"COWLEY, KS"
COWLEY,KS,20035,57.8,2020,"COWLEY, KS"
Cowley ,KS,20035,59.7,2019,"Cowley , KS"
Crawford,KS,20037,121,2006,"Crawford, KS"
Crawford,KS,20037,130.4,2007,"Crawford, KS"
Crawford,KS,20037,132.7,2008,"Crawford, KS"
Crawford,KS,20037,129.3,2009,"Crawford, KS"
Crawford,KS,20037,137.9,2010,"Crawford, KS"
Crawford,KS,20037,142.8,2011,"Crawford, KS"
Crawford,KS,20037,149.3,2012,"Crawford, KS"
Crawford,KS,20037,143,2013,"Crawford, KS"
Crawford,KS,20037,133.9,2014,"Crawford, KS"
Crawford,KS,20037,116.2,2015,"Crawford, KS"
Crawford,KS,20037,105.2,2016,"Crawford, KS"
CRAWFORD,KS,20037,92.5,2017,"CRAWFORD, KS"
CRAWFORD,KS,20037,79.3,2018,"CRAWFORD, KS"
CRAWFORD,KS,20037,71.7,2020,"CRAWFORD, KS"
Crawford ,KS,20037,102.3,2019,"Crawford , KS"
Decatur,KS,20039,111.8,2006,"Decatur, KS"
Decatur,KS,20039,128.2,2007,"Decatur, KS"
Decatur,KS,20039,129.6,2008,"Decatur, KS"
Decatur,KS,20039,147.6,2009,"Decatur, KS"
Decatur,KS,20039,140,2010,"Decatur, KS"
Decatur,KS,20039,118.9,2011,"Decatur, KS"
Decatur,KS,20039,121,2012,"Decatur, KS"
Decatur,KS,20039,109.9,2013,"Decatur, KS"
Decatur,KS,20039,114.8,2014,"Decatur, KS"
Decatur,KS,20039,91.6,2015,"Decatur, KS"
Decatur,KS,20039,82.5,2016,"Decatur, KS"
DECATUR,KS,20039,82.4,2017,"DECATUR, KS"
DECATUR,KS,20039,63,2018,"DECATUR, KS"
DECATUR,KS,20039,29.9,2020,"DECATUR, KS"
Decatur ,KS,20039,25.6,2019,"Decatur , KS"
Dickinson,KS,20041,55.1,2006,"Dickinson, KS"
Dickinson,KS,20041,62.8,2007,"Dickinson, KS"
Dickinson,KS,20041,60.7,2008,"Dickinson, KS"
Dickinson,KS,20041,60.3,2009,"Dickinson, KS"
Dickinson,KS,20041,58.7,2010,"Dickinson, KS"
Dickinson,KS,20041,61.1,2011,"Dickinson, KS"
Dickinson,KS,20041,59.4,2012,"Dickinson, KS"
Dickinson,KS,20041,37.4,2013,"Dickinson, KS"
Dickinson,KS,20041,2.4,2014,"Dickinson, KS"
Dickinson,KS,20041,1.9,2015,"Dickinson, KS"
Dickinson,KS,20041,1.6,2016,"Dickinson, KS"
DICKINSON,KS,20041,1.7,2017,"DICKINSON, KS"
DICKINSON,KS,20041,0,2018,"DICKINSON, KS"
DICKINSON,KS,20041,48.7,2020,"DICKINSON, KS"
Dickinson ,KS,20041,49.3,2019,"Dickinson , KS"
Doniphan,KS,20043,–,2006,"Doniphan, KS"
Doniphan,KS,20043,–,2007,"Doniphan, KS"
Doniphan,KS,20043,–,2008,"Doniphan, KS"
Doniphan,KS,20043,–,2009,"Doniphan, KS"
